Id,n_Artifacts,RMSSD,meanNN,sdNN,cvNN,CVSD,medianNN,madNN,mcvNN,pNN50,pNN20,Triang,Shannon_h,ULF,VLF,LF,HF,VHF,Total_Power,LFn,HFn,LF/HF,LF/P,HF/P,DFA_1,Shannon,Sample_Entropy,Correlation_Dimension,Entropy_Multiscale,Entropy_SVD,Entropy_Spectral_VLF,Entropy_Spectral_LF,Entropy_Spectral_HF,Fisher_Info,Lyapunov,FD_Petrosian,FD_Higushi
4523,0.000000,33.654013,881.182796,32.347058,0.036709,0.038192,880.000000,20.000000,0.022727,16.129032,54.838710,1646682.170580,5.573894,0.000000,0.000000,35647314065.238235,126981482812.519775,10444296820.612202,294933351411.794006,0.219194,0.780806,0.280728,0.120866,0.430543,0.792680,4.349200,inf,0.586534,inf,0.134204,0.007836,0.007836,0.007836,0.944191,inf,1.050815,2.627887
4524,0.000000,15.392127,918.020833,12.088662,0.013168,0.016767,916.666667,10.000000,0.010909,0.000000,9.375000,692611.763375,5.533077,0.000000,0.000000,4819878554.382712,19227272116.097088,2209811561.291646,35958633707.522697,0.200434,0.799566,0.250679,0.134040,0.534705,0.470835,3.679229,inf,0.482788,1.280934,0.069346,0.001258,0.001258,0.001258,0.975149,inf,1.055528,2.646107
4525,0.333333,130.391795,1091.388889,107.482283,0.098482,0.119473,1103.333333,68.333333,0.061934,58.333333,83.333333,1458975.989349,5.354406,0.000000,0.000000,1152562023439.263672,1761581833374.408691,0.000000,4983790003628.745117,0.395506,0.604494,0.654277,0.231262,0.353462,nan,3.418296,inf,0.127240,inf,0.312542,0.042384,0.042384,0.042384,0.834485,inf,1.079181,nan
4526,0.000000,5.458753,860.796020,3.287030,0.003819,0.006342,860.000000,3.333333,0.003876,0.000000,0.000000,228741.005132,5.573894,0.000000,4556219.731297,88121129.812629,1463634327.277069,520524257.971762,2220243782.595891,0.056788,0.943212,0.060207,0.039690,0.659222,0.343274,1.981029,1.362764,0.000000,1.154182,0.030804,0.000133,0.000133,0.000133,0.990528,inf,1.036853,2.204152
4527,0.000000,42.540830,828.282828,62.484005,0.075438,0.051360,816.666667,33.333333,0.040816,18.181818,51.515152,3323942.895979,5.573894,0.000000,0.000000,132592242143.519485,407672864579.947815,4820426796.269470,951355697139.247925,0.245421,0.754579,0.325242,0.139372,0.428518,0.812641,4.680758,inf,0.572717,1.673976,0.168376,0.027368,0.027368,0.027368,0.925800,inf,1.043678,2.724890
4528,0.120000,24.048012,1188.030303,24.830837,0.020901,0.020242,1188.333333,16.666667,0.014025,0.000000,36.363636,725860.172397,5.533077,0.000000,0.000000,58941142822.820198,48304077376.549263,2188076550.340427,155082673180.424988,0.549592,0.450408,1.220211,0.380063,0.311473,1.412855,3.879664,1.098612,0.244348,inf,0.080624,0.002858,0.002858,0.002858,0.970177,inf,1.057132,2.463746
4529,0.027027,67.504262,765.925926,49.042328,0.064030,0.088134,763.333333,31.666667,0.041485,41.666667,61.111111,2516698.331042,5.410628,0.000000,0.000000,58333010613.574821,219180360476.142761,58275315588.934067,446041495958.248779,0.210199,0.789801,0.266142,0.130779,0.491390,0.531628,4.648956,inf,0.770433,inf,0.251612,0.021000,0.021000,0.021000,0.875697,inf,1.056468,2.494351
4530,0.000000,28.879539,846.969697,30.326506,0.035806,0.034097,843.333333,20.000000,0.023715,6.060606,45.454545,1539562.165455,5.369812,0.000000,0.000000,62429785069.595764,91217539370.081879,2877716499.985981,234815415711.378387,0.406319,0.593681,0.684405,0.265867,0.388465,0.678708,4.346832,1.098612,0.593857,2.197225,0.122303,0.007514,0.007514,0.007514,0.950277,inf,1.040409,2.693924
4531,0.000000,16.978044,765.925926,20.580637,0.026870,0.022167,760.000000,13.333333,0.017544,0.000000,22.222222,913037.602653,5.614710,0.000000,0.000000,21421081384.468124,32515043401.705090,1786545257.610313,90531043562.194565,0.397156,0.602844,0.658805,0.236616,0.359159,1.039702,3.863826,1.791759,0.869979,2.251292,0.087106,0.004533,0.004533,0.004533,0.967235,inf,1.030292,2.429158
4532,0.000000,30.398587,1132.800000,30.025915,0.026506,0.026835,1130.000000,23.333333,0.020649,8.000000,56.000000,1506308.544643,5.573894,0.000000,0.000000,68592754203.232239,79906652542.780396,1631776818.713320,236497489740.805573,0.461906,0.538094,0.858411,0.290036,0.337875,0.841077,3.783465,inf,0.160717,inf,0.101469,0.004375,0.004375,0.004375,0.960510,inf,1.048338,2.507226
4533,0.096774,100.895170,841.190476,72.334467,0.085991,0.119943,841.666667,41.666667,0.049505,39.285714,67.857143,2324069.474905,5.533077,0.000000,0.000000,241114646824.812805,1210760500809.346436,29801876125.505501,2280351785571.641113,0.166071,0.833929,0.199143,0.105736,0.530953,0.683801,4.521641,1.609438,0.560101,2.772589,0.312671,0.036079,0.036079,0.036079,0.834393,inf,1.061872,2.951264
4534,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4535,0.000000,15.386752,754.047619,41.657508,0.055245,0.020406,746.666667,25.000000,0.033482,0.000000,7.142857,397279.119045,5.134919,0.000000,0.000000,0.000000,92319280862.280991,0.000000,358069179923.194702,0.000000,1.000000,0.000000,0.000000,0.257825,nan,3.521641,inf,0.558923,inf,0.071863,0.015471,0.015471,0.015471,0.974056,inf,1.032164,nan
4536,0.272727,176.647524,681.944444,119.769975,0.175630,0.259035,660.000000,16.666667,0.025253,8.333333,8.333333,2786686.027057,4.867175,0.000000,0.000000,13551824153856.402344,6930913723915.369141,8287856104.761190,31279429240780.777344,0.661622,0.338378,1.955272,0.433250,0.221581,1.250427,3.371654,0.253781,0.813063,0.869038,0.511429,0.113670,0.113670,0.113670,0.673069,inf,1.030917,3.119398
4537,0.064516,60.526788,822.413793,66.642237,0.081032,0.073597,820.000000,40.000000,0.048780,31.034483,58.620690,1699988.643654,5.533077,0.000000,0.000000,162125563016.608643,515301853137.262817,13555479039.932549,1162991106607.133057,0.239325,0.760675,0.314623,0.139404,0.443083,1.258817,4.418157,1.791759,0.769473,2.079442,0.220303,0.030797,0.030797,0.030797,0.895397,inf,1.051502,2.483796
4538,0.000000,18.459164,920.967742,19.382954,0.021046,0.020043,923.333333,13.333333,0.014440,0.000000,32.258065,1177106.200751,5.573894,0.000000,0.000000,27944316720.838974,42757580543.655373,617136590.635888,110760953386.036133,0.395241,0.604759,0.653552,0.252294,0.386035,1.080480,3.889050,inf,0.457753,1.791759,0.080252,0.002921,0.002921,0.002921,0.970344,inf,1.029450,2.622925
4539,0.000000,51.705481,766.306306,36.799287,0.048022,0.067474,766.666667,30.000000,0.039130,35.135135,75.675676,2603208.897776,5.369812,0.000000,0.000000,39996270526.428711,159635379353.219482,12927504772.820974,287641676627.752075,0.200350,0.799650,0.250548,0.139049,0.554980,0.579080,4.499598,inf,0.540919,2.036882,0.207442,0.012600,0.012600,0.012600,0.903194,inf,1.070952,2.548016
4540,0.189189,15.622461,886.777778,27.326370,0.030815,0.017617,890.000000,20.000000,0.022472,0.000000,13.333333,981973.224809,5.476855,0.000000,0.000000,75420746550.575836,25128442855.249882,1490305177.441657,208817788362.153961,0.750088,0.249912,3.001409,0.361180,0.120337,1.284473,4.148394,inf,0.570099,0.916291,0.071531,0.005764,0.005764,0.005764,0.974201,inf,1.034469,2.641661
4541,0.000000,34.170441,801.574074,72.490771,0.090436,0.042629,811.666667,41.666667,0.051335,11.111111,52.777778,3721742.709987,5.492261,0.000000,0.000000,495111533099.143555,201171241251.729340,5955239909.159921,1413972397248.234131,0.711078,0.288922,2.461145,0.350156,0.142274,1.385279,4.794653,1.704748,1.063423,inf,0.145419,0.037306,0.037306,0.037306,0.938302,inf,1.030292,2.209038
4542,0.000000,27.506312,863.838384,52.328564,0.060577,0.031842,880.000000,23.333333,0.026515,9.090909,39.393939,1964812.287942,5.492261,0.000000,0.000000,201520739044.628113,86370505224.390137,3028340943.210664,585117503782.805664,0.699989,0.300011,2.333212,0.344411,0.147612,1.150388,4.597276,0.693147,1.213179,1.749200,0.115754,0.018788,0.018788,0.018788,0.953552,inf,1.053403,2.661548
4543,0.000000,36.204473,834.040404,68.767713,0.082451,0.043409,843.333333,66.666667,0.079051,12.121212,54.545455,1807702.208332,5.573894,0.000000,0.000000,418363650727.336914,133730156710.890244,15341365763.264883,1301364067938.975830,0.757776,0.242224,3.128417,0.321481,0.102762,1.770868,4.438334,1.386294,0.677839,2.302585,0.147496,0.031835,0.031835,0.031835,0.937196,inf,1.040409,2.144946
4544,0.040000,44.861569,1141.805556,63.321732,0.055458,0.039290,1148.333333,33.333333,0.029028,29.166667,70.833333,1702597.882381,5.328996,0.000000,0.000000,103329199954.671417,174060885617.758362,10498725803.905039,603557267868.723511,0.372505,0.627495,0.593638,0.171200,0.288392,1.249340,4.334963,1.504077,0.791166,1.609438,0.133629,0.016161,0.016161,0.016161,0.944489,inf,1.065768,2.320953
4545,0.000000,38.971143,868.585859,49.032517,0.056451,0.044867,880.000000,23.333333,0.026515,24.242424,60.606061,2649011.075597,5.436039,0.000000,0.000000,159409676946.504089,183695581207.201294,4245691911.752920,622451695353.556396,0.464609,0.535391,0.867793,0.256100,0.295116,0.875832,4.559546,inf,0.531853,1.335001,0.152120,0.016633,0.016633,0.016633,0.934715,inf,1.046933,2.586802
4546,0.387097,203.368242,1062.982456,137.951927,0.129778,0.191319,1040.000000,16.666667,0.016026,63.157895,63.157895,2457238.044607,5.354406,0.000000,0.000000,3291929671362.520020,1736046233028.922363,95168710862.267654,10547629939655.021484,0.654723,0.345277,1.896222,0.312101,0.164591,0.735669,4.037401,0.864997,0.635496,1.609438,0.426228,0.066629,0.066629,0.066629,0.747413,inf,1.069389,2.947866
4547,0.173913,20.283279,634.561404,19.115911,0.030125,0.031964,630.000000,10.000000,0.015873,5.263158,26.315789,1740624.574845,4.790944,0.000000,0.000000,660301044412.795410,333142713261.555542,7270153844.078304,1989065893344.044678,0.664659,0.335341,1.982037,0.331965,0.167487,0.879158,4.115834,2.251292,0.955670,2.120264,0.116842,0.005654,0.005654,0.005654,0.953012,inf,1.047401,2.399764
4548,0.038462,69.205143,1039.200000,47.221699,0.045440,0.066595,1043.333333,26.666667,0.025559,44.000000,72.000000,1809717.240416,5.328996,0.000000,0.000000,73935452860.482590,281211763882.929382,38389301238.223473,651379919200.109497,0.208183,0.791817,0.262917,0.113506,0.431717,0.781033,4.213661,inf,0.300290,1.945910,0.205162,0.011309,0.011309,0.011309,0.904558,inf,1.071614,2.964171
4549,0.000000,24.330105,951.444444,22.277995,0.023415,0.025572,946.666667,18.333333,0.019366,3.333333,53.333333,987260.437615,5.533077,0.000000,0.000000,29315773832.730682,32236363204.873039,4634376849.440869,124074700460.029602,0.476275,0.523725,0.909401,0.236275,0.259814,1.213170,4.098069,1.791759,0.479280,inf,0.097754,0.003544,0.003544,0.003544,0.962276,inf,1.067516,3.040186
4550,0.000000,22.752511,1209.855072,27.532869,0.022757,0.018806,1210.000000,16.666667,0.013774,4.347826,26.086957,775973.015163,5.158291,0.000000,0.000000,32229742277.443325,57716017418.963234,1408817159.108339,192571616361.729584,0.358324,0.641676,0.558419,0.167365,0.299712,1.421249,3.588354,inf,0.394720,inf,0.075852,0.003324,0.003324,0.003324,0.972304,inf,1.059129,2.339806
4551,0.428571,150.436213,782.583333,139.391203,0.178117,0.192230,758.333333,96.666667,0.127473,67.500000,80.000000,11568649.807145,5.533077,0.000000,767777538364.365112,2857733251054.596191,1405956319690.819092,58749139466.577133,6862302607724.114258,0.670249,0.329751,2.032590,0.416439,0.204881,0.992821,5.071928,1.386294,0.771048,1.455287,0.425690,0.114158,0.114158,0.114158,0.747857,inf,1.054490,2.179438
4552,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4553,0.000000,62.010849,754.912281,57.504338,0.076174,0.082143,756.666667,43.333333,0.057269,36.842105,71.052632,3108716.235766,5.533077,0.000000,0.000000,160977600801.492249,597895847227.516357,7982937961.987914,927122196487.776855,0.212127,0.787873,0.269240,0.173631,0.644894,0.217717,4.409130,0.753772,0.659158,1.152680,0.239305,0.027940,0.027940,0.027940,0.883561,inf,1.031055,2.342761
4554,0.000000,19.329023,855.151515,17.100416,0.019997,0.022603,856.666667,10.000000,0.011673,0.000000,27.272727,747583.077793,5.573894,0.000000,0.000000,12431750223.705700,34920384588.841743,3999211003.248132,78896725572.742264,0.262538,0.737462,0.356003,0.157570,0.442609,0.916038,3.775476,1.029619,0.648195,1.446919,0.088465,0.002670,0.002670,0.002670,0.966611,inf,1.046933,2.578302
4555,0.478261,25.069950,623.611111,18.751275,0.030069,0.040201,623.333333,6.666667,0.010695,8.333333,8.333333,546150.529646,5.272773,0.000000,0.000000,78824565565.636536,102857100221.527985,2199077132.366517,261726702291.234436,0.433861,0.566139,0.766350,0.301171,0.392994,0.026470,3.101227,1.299283,0.075405,1.386294,0.139722,0.005680,0.005680,0.005680,0.941312,inf,1.085181,2.952344
4556,0.000000,10.729560,737.297297,31.188771,0.042301,0.014553,740.000000,23.333333,0.031532,0.000000,2.702703,1473679.223438,5.451445,0.000000,0.000000,60259517107.050766,50031246334.190590,500178811.612363,289924237882.520081,0.546370,0.453630,1.204438,0.207846,0.172567,1.708698,4.324186,0.980829,0.892210,inf,0.061735,0.010097,0.010097,0.010097,0.978395,inf,1.011863,1.929416
4557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4558,0.000000,13.831281,1154.722222,24.155628,0.020919,0.011978,1161.666667,20.000000,0.017217,0.000000,12.500000,557474.250013,5.533077,0.000000,0.000000,31064600935.459160,23719481154.006847,1199706326.196157,146280660490.366333,0.567037,0.432963,1.309666,0.212363,0.162150,1.656632,3.688722,1.791759,0.603880,0.847298,0.051945,0.002864,0.002864,0.002864,0.982429,inf,1.060860,2.339032
4559,0.000000,35.786538,1164.583333,31.359109,0.026927,0.030729,1165.000000,11.666667,0.010014,16.666667,50.000000,882649.402408,5.614710,0.000000,0.000000,76541537851.012466,106235984104.874069,616035040.955135,290186772756.264404,0.418769,0.581231,0.720486,0.263766,0.366095,0.843031,3.970176,inf,0.467731,1.945910,0.113102,0.004494,0.004494,0.004494,0.954863,inf,1.060860,3.057985
4560,0.235294,158.403143,845.128205,123.480024,0.146108,0.187431,843.333333,10.000000,0.011858,46.153846,46.153846,1207771.661464,5.517671,0.000000,0.000000,1379164304025.039551,1502048643213.559326,30019773248.416039,5047913160308.182617,0.478675,0.521325,0.918189,0.273215,0.297558,1.094805,3.825252,0.608590,0.036172,1.335001,0.420525,0.081904,0.081904,0.081904,0.752103,inf,1.041452,2.766529
4561,0.791667,8.314794,609.333333,6.992059,0.011475,0.013646,606.666667,6.666667,0.010989,0.000000,0.000000,103619.618411,5.313590,0.000000,0.000000,8709045454.686556,10965823282.682915,754715681.732933,35333573259.730133,0.442648,0.557352,0.794199,0.246481,0.310351,nan,2.121928,inf,0.000000,inf,0.058328,0.000918,0.000918,0.000918,0.979817,inf,1.085990,nan
4562,0.000000,17.688004,708.666667,44.739663,0.063132,0.024960,698.333333,31.666667,0.045346,0.000000,30.000000,765929.277422,5.272773,0.000000,0.000000,168920331712.945251,144198405292.168915,0.000000,587437730505.257935,0.539477,0.460523,1.171444,0.287554,0.245470,2.082261,3.884184,0.693147,0.893338,inf,0.095424,0.019845,0.019845,0.019845,0.963374,inf,1.013266,2.152447
4563,0.000000,15.172324,708.166667,12.005459,0.016953,0.021425,706.666667,6.666667,0.009434,0.000000,12.500000,867836.023340,5.436039,0.000000,0.000000,6768400296.746687,2807286210.781240,1565272902.073245,23943838789.439713,0.706832,0.293168,2.411012,0.282678,0.117245,1.024446,3.531287,inf,0.665556,1.791759,0.084740,0.002013,0.002013,0.002013,0.968316,inf,1.069283,2.212330
4564,0.862069,212.132034,866.666667,148.996644,0.171919,0.244768,851.666667,105.000000,0.123288,75.000000,75.000000,220501.698492,4.645650,0.000000,0.000000,0.000000,588155751415.321899,0.000000,1470891083108.284668,0.000000,1.000000,0.000000,0.000000,0.399864,nan,2.000000,inf,0.000000,inf,0.502358,0.095548,0.095548,0.095548,0.681376,inf,1.073828,nan
4565,0.000000,27.057324,752.342342,34.728798,0.046161,0.035964,746.666667,16.666667,0.022321,2.702703,43.243243,1190602.910400,5.492261,0.000000,0.000000,71420726971.293701,92959684905.542404,6898205749.495674,286149124525.405151,0.434484,0.565516,0.768298,0.249593,0.324864,1.178610,4.452697,1.481605,0.922849,2.140066,0.127085,0.011761,0.011761,0.011761,0.947852,inf,1.046225,2.317522
4566,0.896552,118.565500,701.666667,82.670699,0.117820,0.168977,695.000000,66.666667,0.095923,83.333333,83.333333,1086279.274087,5.109508,0.000000,0.000000,0.000000,8753098641673.726562,0.000000,17895695105824.105469,0.000000,1.000000,0.000000,0.000000,0.489118,nan,2.584963,inf,0.000000,inf,0.386909,0.052505,0.052505,0.052505,0.779049,inf,1.075101,nan
4567,0.000000,6.127634,922.555556,13.495659,0.014629,0.006642,930.000000,6.666667,0.007168,0.000000,0.000000,333537.144500,5.492261,0.000000,0.000000,16162697484.746109,1860043004.387703,330714019.996978,41479509519.943649,0.896795,0.103205,8.689421,0.389655,0.044842,1.581522,3.289246,1.098612,1.152723,0.847298,0.031554,0.001519,0.001519,0.001519,0.990257,inf,1.045629,2.056338
4568,0.266667,35.355339,681.515152,31.565228,0.046316,0.051878,673.333333,23.333333,0.034653,18.181818,45.454545,231331.124326,4.930837,0.000000,0.000000,0.000000,45406659868.991997,0.000000,179860059340.018127,0.000000,1.000000,0.000000,0.000000,0.252455,nan,2.845351,inf,0.250223,inf,0.169762,0.011150,0.011150,0.011150,0.925026,inf,1.074884,nan
4569,0.000000,33.803141,852.916667,52.655300,0.061736,0.039632,863.333333,28.333333,0.032819,12.500000,56.250000,2040260.523850,5.533077,0.000000,0.000000,126202895850.166718,249104486772.494537,5306613212.492172,763825614798.035889,0.336265,0.663735,0.506626,0.165225,0.326127,1.440762,4.538910,1.321756,0.936701,2.484907,0.137915,0.019395,0.019395,0.019395,0.942259,inf,1.031737,2.605650
4570,0.041667,61.109275,916.521739,57.300187,0.062519,0.066675,930.000000,16.666667,0.017921,21.739130,30.434783,808882.394649,4.915431,0.000000,0.000000,258541090476.891479,272670250527.329834,36718194994.707504,830174171792.424316,0.486701,0.513299,0.948182,0.311430,0.328449,1.057962,3.740953,0.530628,0.528205,0.980829,0.205551,0.019605,0.019605,0.019605,0.904326,inf,1.043346,2.742423
4571,0.000000,12.634462,870.967742,14.737042,0.016920,0.014506,870.000000,10.000000,0.011494,0.000000,9.677419,721602.444003,5.451445,0.000000,0.000000,5142136104.650167,16844131908.825846,1222089890.348807,41248251681.460884,0.233879,0.766121,0.305278,0.124663,0.408360,1.095754,3.756796,inf,0.753666,inf,0.061399,0.001975,0.001975,0.001975,0.978536,inf,1.033051,2.303065
4572,0.071429,97.426896,1041.538462,85.698338,0.082281,0.093541,1061.666667,33.333333,0.031397,34.615385,69.230769,1687582.375877,5.191141,0.000000,0.000000,221794455016.368134,618407995498.552246,54167079778.118141,1554024367331.800049,0.263977,0.736023,0.358654,0.142723,0.397940,1.040905,4.286790,1.386294,0.923553,2.302585,0.263248,0.032576,0.032576,0.032576,0.868119,inf,1.045939,2.881420
4573,0.071429,68.184119,847.948718,74.790305,0.088201,0.080411,826.666667,40.000000,0.048387,38.461538,69.230769,654938.925954,4.578569,0.000000,0.000000,0.000000,515833050452.579651,0.000000,1360713420777.874512,0.000000,1.000000,0.000000,0.000000,0.379090,nan,3.392747,inf,0.025037,inf,0.232651,0.034227,0.034227,0.034227,0.887748,inf,1.047398,nan
4574,0.990566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4575,0.000000,92.776114,831.041667,126.037730,0.151662,0.111638,848.333333,98.333333,0.115914,50.000000,81.250000,2125920.952814,5.369812,0.000000,0.000000,0.000000,2023252535478.534180,0.000000,4228940031264.719727,0.000000,1.000000,0.000000,0.000000,0.478430,nan,4.000000,inf,0.211183,inf,0.295315,0.086194,0.086194,0.086194,0.846519,inf,1.026783,2.390644
